ISSUANCEDATE,BONDS,SERIES,ACTUALTERMTOMATURITY,ORIGINALTERMTOMATURITY,REDEMTIONDATE,COUPON,OFFEREDQUANTITY,PURCHASEDQUANTITY,ADDITIONALPURCHASED,AVERAGEPRICE,CUTOFFPRICE,TOTALFUNDING,DEMANDEDAMOUNT,COVERRATIO,GROSSAVGYIELD,GROSSCUTOFFYIELD
9/15/2020 12:00:00 AM,ממשלתית,1162668,4.6,5,30/04/2025,0.5,130.5,45.4,-85.1,100.96,100.96,45.81,45.4,0.3,0.33,0.33
9/15/2020 12:00:00 AM,ממשלתית,1166180,16.7,17,31/05/2037,1.5,160.7,153.7,-7,102.64,102.64,157.76,153.7,1,1.35,1.35
9/15/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.1,10,31/10/2025,0.75,131.6,117.9,-13.7,108.03,108.03,127.4,117.9,0.9,-0.06,-0.06
9/15/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.7,1,31/05/2021,0,198.9,119.2,-79.8,99.97,99.97,119.13,119.2,0.6,0.04,0.04
9/14/2020 12:00:00 AM,ממשלתית,1140193,26.5,30,31/03/2047,3.75,400,400,0,144.86,144.6,579.44,965,2.4,1.71,1.72
9/14/2020 12:00:00 AM,ממשלתית,1162668,4.6,5,30/04/2025,0.5,550,550,0,100.96,100.95,555.28,1595,2.9,0.33,0.34
9/14/2020 12:00:00 AM,ממשלתית,1166180,16.7,17,31/05/2037,1.5,550,550,0,102.64,102.47,564.52,1533,2.8,1.35,1.36
9/14/2020 12:00:00 AM,ממשלתית,1167105,2.9,3,31/07/2023,0.15,550,550,0,99.94,99.93,549.67,1935,3.5,0.18,0.18
9/14/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.1,10,31/10/2025,0.75,450,450,0,108.03,107.93,486.14,988,2.2,-0.06,-0.06
9/14/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.7,1,31/05/2021,0,1000,1000,0,99.97,99.96,999.7,4439,4.4,0.04,0.06
09/08/2020 00:00,ממשלתית,1160985,9.6,10,31/03/2030,1,150.5,148.5,-2,103.02,103.02,152.98,148.5,1,0.72,0.72
09/08/2020 00:00,ממשלתית,1162668,4.6,5,30/04/2025,0.5,190.9,190.8,-0.1,100.87,100.87,192.51,190.8,1,0.35,0.35
09/08/2020 00:00,ממשלתית,1166180,16.7,17,31/05/2037,1.5,161,146.8,-14.3,103.93,103.93,152.52,146.8,0.9,1.27,1.27
09/08/2020 00:00,ממשלתית צמודה,1157023,8.7,10,31/05/2029,0.5,188.5,20,-168.5,110.87,110.87,22.17,20,0.1,-0.07,-0.07
09/08/2020 00:00,ממשלתית צמודה,1168301,31.2,31,30/11/2051,0,112.5,44.5,-68,103.3,103.3,45.97,44.5,0.4,0.38,0.38
09/08/2020 00:00,ממשלתית בריבית משתנה,1166552,10.2,10,29/11/2030,0.04,249.6,235.6,-14,98.08,98.08,231.03,235.6,0.9,0.23,0.23
09/07/2020 00:00,ממשלתית,1160985,9.6,10,31/03/2030,1,550,550,0,103.02,102.94,566.61,1763,3.2,0.72,0.73
09/07/2020 00:00,ממשלתית,1162668,4.6,5,30/04/2025,0.5,550,550,0,100.87,100.87,554.79,1717,3.1,0.35,0.35
09/07/2020 00:00,ממשלתית,1166180,16.7,17,31/05/2037,1.5,550,550,0,103.93,103.84,571.62,1515,2.8,1.27,1.27
09/07/2020 00:00,ממשלתית צמודה,1157023,8.7,10,31/05/2029,0.5,550,550,0,110.87,110.81,609.79,1583,2.9,-0.07,-0.07
09/07/2020 00:00,ממשלתית צמודה,1168301,31.2,31,30/11/2051,0,400,400,0,103.3,102.79,413.2,2201,5.5,0.38,0.4
09/07/2020 00:00,ממשלתית בריבית משתנה,1166552,10.2,10,29/11/2030,0.04,750,750,0,98.08,98.05,735.6,2172,2.9,0.23,0.23
8/18/2020 12:00:00 AM,ממשלתית,1160985,9.6,10,31/03/2030,1,157.8,102,-55.8,103.55,103.55,105.62,102,0.6,0.66,0.66
8/18/2020 12:00:00 AM,ממשלתית,1162668,4.7,5,30/04/2025,0.5,143,26.6,-116.4,101.02,101.02,26.85,26.6,0.2,0.31,0.31
8/18/2020 12:00:00 AM,ממשלתית,1166180,16.8,17,31/05/2037,1.5,145.3,117.4,-27.9,104.59,104.59,122.76,117.4,0.8,1.22,1.22
8/18/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.8,10,31/05/2029,0.5,169.7,59.8,-109.9,111.15,111.15,66.49,59.8,0.4,-0.07,-0.07
8/18/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,277.2,96.6,-180.6,99.95,99.95,96.54,96.6,0.3,0.06,0.06
8/17/2020 12:00:00 AM,ממשלתית,1160985,9.6,10,31/03/2030,1,500,500,0,103.55,103.47,517.75,1326,2.7,0.66,0.67
8/17/2020 12:00:00 AM,ממשלתית,1162668,4.7,5,30/04/2025,0.5,450,450,0,101.02,101,454.59,1109,2.5,0.31,0.32
8/17/2020 12:00:00 AM,ממשלתית,1166180,16.8,17,31/05/2037,1.5,450,450,0,104.59,104.5,470.66,1352,3,1.22,1.22
8/17/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0.15,400,400,0,99.93,99.92,399.72,1514,3.8,0.18,0.18
8/17/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.8,10,31/05/2029,0.5,500,500,0,111.15,111.11,555.75,1646,3.3,-0.07,-0.07
8/17/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,1000,1000,0,99.95,99.94,999.5,3799,3.8,0.06,0.08
08/11/2020 00:00,ממשלתית,1140193,26.6,30,31/03/2047,3.75,100.3,32,-68.3,147.94,147.94,47.34,32,0.3,1.59,1.59
08/11/2020 00:00,ממשלתית,1166180,16.8,17,31/05/2037,1.5,139.9,60.8,-79.1,104.88,104.88,63.79,60.8,0.4,1.2,1.2
08/11/2020 00:00,ממשלתית,1167105,3,3,31/07/2023,0.15,175,14.4,-160.6,99.96,99.96,14.39,14.4,0.1,0.17,0.17
08/11/2020 00:00,ממשלתית צמודה,1135912,5.2,10,31/10/2025,0.75,126.3,126.3,0,107.44,107.44,135.65,126.3,1,-0.05,-0.05
08/11/2020 00:00,ממשלתית בריבית משתנה,1166552,10.3,10,29/11/2030,0.04,237.9,176.5,-61.4,98.05,98.05,173.06,176.5,0.7,0.23,0.23
08/11/2020 00:00,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,276.7,2.7,-274,99.96,99.96,2.72,2.7,0,0.05,0.05
08/10/2020 00:00,ממשלתית,1140193,26.6,30,31/03/2047,3.75,400,400,0,147.94,147.8,591.76,1822.8,4.6,1.59,1.6
08/10/2020 00:00,ממשלתית,1166180,16.8,17,31/05/2037,1.5,500,500,0,104.88,104.8,524.4,1778.5,3.6,1.2,1.2
08/10/2020 00:00,ממשלתית,1167105,3,3,31/07/2023,0.15,500,500,0,99.96,99.96,499.8,1656,3.3,0.17,0.17
08/10/2020 00:00,ממשלתית צמודה,1135912,5.2,10,31/10/2025,0.75,400,400,0,107.44,107.4,429.76,2306,5.8,-0.05,-0.05
08/10/2020 00:00,ממשלתית בריבית משתנה,1166552,10.3,10,29/11/2030,0.04,750,750,0,98.05,98.04,735.38,2450,3.3,0.23,0.23
08/10/2020 00:00,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,1000,1000,0,99.96,99.95,999.6,5126.2,5.1,0.05,0.06
08/04/2020 00:00,ממשלתית,1160985,9.7,10,31/03/2030,1,157.1,28,-129.1,103.56,103.56,29,28,0.2,0.66,0.66
08/04/2020 00:00,ממשלתית,1162668,4.7,5,30/04/2025,0.5,172.6,2.6,-170,101.15,101.15,2.63,2.6,0,0.28,0.28
08/04/2020 00:00,ממשלתית,1167105,3,3,31/07/2023,0.15,136.9,11.1,-125.9,99.96,99.96,11.06,11.1,0.1,0.16,0.16
08/04/2020 00:00,ממשלתית צמודה,1134865,24.8,30,31/05/2045,1,131.4,131.4,0,118.81,118.81,156.12,131.4,1,0.25,0.25
08/04/2020 00:00,ממשלתית צמודה,1135912,5.2,10,31/10/2025,0.75,139.9,10,-129.9,107.18,107.18,10.72,10,0.1,-0.05,-0.05
08/04/2020 00:00,ממשלתית בריבית משתנה,1166552,10.3,10,29/11/2030,0.04,247.5,49.7,-197.8,98.04,98.04,48.73,49.7,0.2,0.23,0.23
08/03/2020 00:00,ממשלתית,1160985,9.7,10,31/03/2030,1,500,500,0,103.56,103.5,517.8,1447,2.9,0.66,0.66
08/03/2020 00:00,ממשלתית,1162668,4.7,5,30/04/2025,0.5,500,500,0,101.15,101.14,505.75,2253,4.5,0.28,0.29
08/03/2020 00:00,ממשלתית,1167105,3,3,31/07/2023,0.15,500,500,0,99.96,99.96,499.8,2204,4.4,0.16,0.16
08/03/2020 00:00,ממשלתית צמודה,1134865,24.8,30,31/05/2045,1,400,400,0,118.81,118.5,475.24,1030,2.6,0.25,0.26
08/03/2020 00:00,ממשלתית צמודה,1135912,5.2,10,31/10/2025,0.75,500,500,0,107.18,107.13,535.9,1778,3.6,-0.05,-0.05
08/03/2020 00:00,ממשלתית בריבית משתנה,1166552,10.3,10,29/11/2030,0.04,750,750,0,98.04,98.02,735.3,2422,3.2,0.23,0.24
7/28/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.3,10,31/10/2025,0.75,121.7,109.2,-12.5,107.11,107.11,117,109.2,0.9,-0.05,-0.05
7/28/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.8,10,31/05/2029,0.5,135,122.5,-12.5,109.14,109.14,133.7,122.5,0.9,-0.05,-0.05
7/28/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,223.1,219,-4.1,99.97,99.97,218.93,219,1,0.03,0.03
7/27/2020 12:00:00 AM,ממשלתית,1160985,9.7,10,31/03/2030,1,400,400,0,103.74,103.7,414.96,1536,3.8,0.64,0.64
7/27/2020 12:00:00 AM,ממשלתית,1162668,4.8,5,30/04/2025,0.5,450,450,0,101.14,101.13,455.13,3636,8.1,0.29,0.29
7/27/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0,450,450,0,99.97,99.93,449.87,2202,4.9,0.16,0.18
7/27/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.3,10,31/10/2025,0.75,400,400,0,107.11,107.08,428.44,2342,5.9,-0.05,-0.05
7/27/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.8,10,31/05/2029,0.5,400,400,0,109.14,109.11,436.56,1885,4.7,-0.05,-0.05
7/27/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.8,1,31/05/2021,0,750,750,0,99.97,99.97,749.78,5254,7,0.03,0.03
7/21/2020 12:00:00 AM,ממשלתית,1160985,9.7,10,31/03/2030,1,103.9,16.5,-87.4,103.55,103.55,17.09,16.5,0.2,0.65,0.65
7/21/2020 12:00:00 AM,ממשלתית,1166180,16.9,17,31/05/2037,1.5,146.6,146.3,-0.2,104.49,104.49,152.89,146.3,1,1.22,1.22
7/21/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0,108.9,27.5,-81.4,100,100,27.52,27.5,0.3,0.15,0.15
7/21/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.3,10,31/10/2025,0.75,153.6,153.3,-0.3,106.77,106.77,163.71,153.3,1,-0.04,-0.04
7/21/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0.04,131.9,118.3,-13.7,98.09,98.09,115.99,118.3,0.9,0.23,0.23
7/20/2020 12:00:00 AM,ממשלתית,1160985,9.7,10,31/03/2030,1,400,400,0,103.55,103.5,414.2,1367.5,3.4,0.65,0.66
7/20/2020 12:00:00 AM,ממשלתית,1162668,4.8,5,30/04/2025,0.5,450,450,0,101.15,101.12,455.18,3311,7.4,0.28,0.29
7/20/2020 12:00:00 AM,ממשלתית,1166180,16.9,17,31/05/2037,1.5,450,450,0,104.49,104.43,470.21,1732,3.8,1.22,1.22
7/20/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0,450,450,0,100,99.98,450,2011.5,4.5,0.15,0.16
7/20/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.3,10,31/10/2025,0.75,450,450,0,106.77,106.71,480.47,2062.5,4.6,-0.04,-0.04
7/20/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0.04,450,450,0,98.09,98.04,441.4,2340,5.2,0.23,0.23
7/14/2020 12:00:00 AM,ממשלתית,1140193,26.7,30,31/03/2047,3.75,129,33.5,-95.5,148.17,148.17,49.64,33.5,0.3,1.58,1.58
7/14/2020 12:00:00 AM,ממשלתית,1162668,4.8,5,30/04/2025,0.5,139.6,60,-79.6,101.13,101.13,60.68,60,0.4,0.29,0.29
7/14/2020 12:00:00 AM,ממשלתית,1166180,16.9,17,31/05/2037,1.5,129.3,41.1,-88.1,104.71,104.71,43.06,41.1,0.3,1.2,1.2
7/14/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0,142.7,5,-137.7,100.02,100.02,5,5,0,0.14,0.14
7/14/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.9,1,31/05/2021,0,166.5,100.6,-65.9,99.95,99.95,100.54,100.6,0.6,0.06,0.06
7/13/2020 12:00:00 AM,ממשלתית,1140193,26.7,30,31/03/2047,3.75,400,400,0,148.17,148.06,592.68,2049,5.1,1.58,1.58
7/13/2020 12:00:00 AM,ממשלתית,1162668,4.8,5,30/04/2025,0.5,400,400,0,101.13,101.13,404.52,2236,5.6,0.28,0.28
7/13/2020 12:00:00 AM,ממשלתית,1166180,16.9,17,31/05/2037,1.5,400,400,0,104.71,104.65,418.84,1689,4.2,1.2,1.21
7/13/2020 12:00:00 AM,ממשלתית,1167105,3,3,31/07/2023,0,450,450,0,100.02,100.01,450.09,2452,5.4,0.14,0.15
7/13/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.9,10,31/05/2029,0.5,450,450,0,109.48,109.46,492.66,2126,4.7,-0.06,-0.06
7/13/2020 12:00:00 AM,ממשלתית קצרה,1167113,0.9,1,31/05/2021,0,750,750,0,99.95,99.95,749.63,5819,7.8,0.06,0.06
07/07/2020 00:00,ממשלתית,1160985,9.7,10,31/03/2030,1,126,96.5,-29.5,104.03,104.03,100.39,96.5,0.8,0.6,0.6
07/07/2020 00:00,ממשלתית,1166180,16.9,17,31/05/2037,1.5,148,120,-28,105.11,105.11,126.13,120,0.8,1.17,1.17
07/07/2020 00:00,ממשלתית צמודה,1134865,24.9,30,31/05/2045,1,130.2,88.5,-41.7,121.62,121.62,107.63,88.5,0.7,0.15,0.15
07/07/2020 00:00,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0.04,120.2,25,-95.2,98.1,98.1,24.53,25,0.2,0.23,0.23
07/06/2020 00:00,ממשלתית,1160985,9.7,10,31/03/2030,1,450,450,0,104.03,103.97,468.14,1596,3.5,0.6,0.61
07/06/2020 00:00,ממשלתית,1166180,16.9,17,31/05/2037,1.5,450,450,0,105.11,105.06,473,2395,5.3,1.17,1.18
07/06/2020 00:00,ממשלתית,1167105,3.1,3,31/07/2023,0,400,400,0,100.05,100.04,400.2,2593,6.5,0.13,0.14
07/06/2020 00:00,ממשלתית צמודה,1134865,24.9,30,31/05/2045,1,400,400,0,121.62,121.33,486.48,1265,3.2,0.15,0.16
07/06/2020 00:00,ממשלתית צמודה,1135912,5.3,10,31/10/2025,0.75,450,450,0,108.03,107.96,486.14,1009,2.2,-0.06,-0.06
07/06/2020 00:00,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0.04,500,500,0,98.1,98.05,490.5,2798,5.6,0.23,0.23
6/30/2020 12:00:00 AM,ממשלתית,1158104,2.1,3,31/07/2022,0.75,123.1,23.4,-99.7,102.06,102.06,23.86,23.4,0.2,0.1,0.1
6/30/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0.04,120,15,-105,98.14,98.14,14.72,15,0.1,0.22,0.22
6/29/2020 12:00:00 AM,ממשלתית,1140193,26.8,30,31/03/2047,3.75,300,300,0,148.76,148.51,446.28,1252,4.2,1.55,1.56
6/29/2020 12:00:00 AM,ממשלתית,1158104,2.1,3,31/07/2022,0.75,450,450,0,102.06,102.05,459.27,1875,4.2,0.1,0.1
6/29/2020 12:00:00 AM,ממשלתית,1162668,4.8,5,30/04/2025,0.5,450,450,0,101.12,101.1,455.04,2266,5,0.28,0.29
6/29/2020 12:00:00 AM,ממשלתית,1166180,16.9,17,31/05/2037,1.5,450,450,0,105.01,104.92,472.54,2051,4.6,1.18,1.19
6/29/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.4,10,29/11/2030,0,450,450,0,98.14,98.01,441.63,1810,4,0.22,0.23
6/29/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.7,1,28/02/2021,0,500,500,0,99.98,99.98,499.9,3371,6.7,0.02,0.02
6/23/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.9,10,31/05/2029,0.5,151.5,13.5,-138,110.98,110.98,14.98,13.5,0.1,-0.07,-0.07
6/23/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.7,1,28/02/2021,0,182.2,29.4,-152.8,99.96,99.96,29.39,29.4,0.2,0.06,0.06
6/22/2020 12:00:00 AM,ממשלתית,1158104,2.1,3,31/07/2022,0.75,450,450,0,102.12,102.11,459.54,2631,5.8,0.06,0.06
6/22/2020 12:00:00 AM,ממשלתית,1162668,4.9,5,30/04/2025,0.5,450,450,0,101.19,101.18,455.36,2230,5,0.27,0.27
6/22/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,450,450,0,109.11,109.11,491,2168,4.8,-0.08,-0.08
6/22/2020 12:00:00 AM,ממשלתית צמודה,1157023,8.9,10,31/05/2029,0.5,450,450,0,110.98,110.96,499.41,1985.9,4.4,-0.07,-0.07
6/22/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.7,1,28/02/2021,0,750,750,0,99.96,99.95,749.7,5349,7.1,0.06,0.08
6/16/2020 12:00:00 AM,ממשלתית,1158104,2.1,3,31/07/2022,0.75,120.8,35,-85.8,102.03,102.03,35.71,35,0.3,0.1,0.1
6/16/2020 12:00:00 AM,ממשלתית,1160985,9.8,10,31/03/2030,1,132.5,132.5,0,102.71,102.71,136.09,132.5,1,0.73,0.73
6/16/2020 12:00:00 AM,ממשלתית,1162668,4.9,5,30/04/2025,0.5,135.9,45.2,-90.7,100.83,100.83,45.57,45.2,0.3,0.34,0.34
6/16/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,1.5,136.6,136.5,-0.1,103.11,103.11,140.75,136.5,1,1.3,1.3
6/16/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.5,10,29/11/2030,0,148,7.7,-140.3,98.21,98.21,7.56,7.7,0.1,0.21,0.21
6/15/2020 12:00:00 AM,ממשלתית,1158104,2.1,3,31/07/2022,0.75,450,450,0,102.03,102.02,459.14,2513,5.6,0.1,0.11
6/15/2020 12:00:00 AM,ממשלתית,1160985,9.8,10,31/03/2030,1,450,450,0,102.71,102.68,462.2,2298,5.1,0.73,0.74
6/15/2020 12:00:00 AM,ממשלתית,1162668,4.9,5,30/04/2025,0.5,400,400,0,100.83,100.82,403.32,1789,4.5,0.34,0.34
6/15/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,1.5,450,450,0,103.11,103.03,464,1861,4.1,1.3,1.3
6/15/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,400,400,0,109.81,109.81,439.24,1675,4.2,-0.09,-0.09
6/15/2020 12:00:00 AM,ממשלתית בריבית משתנה,1166552,10.5,10,29/11/2030,0,450,450,0,98.21,98,441.95,2395,5.3,0.21,0.23
06/09/2020 00:00,ממשלתית,1158104,2.1,3,31/07/2022,0.75,140,140,0,102,102,142.8,140,1,0.12,0.12
06/09/2020 00:00,ממשלתית,1160985,9.8,10,31/03/2030,1,142.7,120.8,-21.9,101.87,101.87,123.08,120.8,0.8,0.82,0.82
06/09/2020 00:00,ממשלתית,1166180,17,17,31/05/2037,1.5,89.6,59.9,-29.7,102.4,102.4,61.33,59.9,0.7,1.34,1.34
06/09/2020 00:00,ממשלתית צמודה,1134865,25,30,31/05/2045,1,86.5,78.9,-7.6,119.35,119.35,94.17,78.9,0.9,0.24,0.24
06/09/2020 00:00,ממשלתית בריבית משתנה,1166552,10.5,10,29/11/2030,0,102.8,67.8,-35,98.12,98.12,66.48,67.8,0.7,0.22,0.22
06/09/2020 00:00,ממשלתית קצרה,1165877,0.7,1,28/02/2021,0,158.2,144.9,-13.3,99.94,99.94,144.85,144.9,0.9,0.08,0.08
06/08/2020 00:00,ממשלתית,1158104,2.1,3,31/07/2022,0.75,400,400,0,102,102,408,2552,6.4,0.12,0.12
06/08/2020 00:00,ממשלתית,1160985,9.8,10,31/03/2030,1,450,450,0,101.87,101.78,458.42,1880,4.2,0.82,0.83
06/08/2020 00:00,ממשלתית,1166180,17,17,31/05/2037,1.5,400,400,0,102.4,102.22,409.6,1550,3.9,1.34,1.35
06/08/2020 00:00,ממשלתית צמודה,1134865,25,30,31/05/2045,1,300,300,0,119.35,119.17,358.05,1120,3.7,0.24,0.25
06/08/2020 00:00,ממשלתית בריבית משתנה,1166552,10.5,10,29/11/2030,0,400,400,0,98.12,98,392.48,1890,4.7,0.22,0.23
06/08/2020 00:00,ממשלתית קצרה,1165877,0.7,1,28/02/2021,0,750,750,0,99.94,99.93,749.55,3942,5.3,0.08,0.1
06/02/2020 00:00,ממשלתית,1140193,26.8,30,31/03/2047,3.75,87.7,39.7,-48,144.44,144.44,57.34,39.7,0.5,1.7,1.7
06/02/2020 00:00,ממשלתית,1160985,9.8,10,31/03/2030,1,136.4,128.7,-7.7,102.38,102.38,131.76,128.7,0.9,0.77,0.77
06/02/2020 00:00,ממשלתית,1162668,4.9,5,30/04/2025,0.5,156,156,0,100.58,100.58,156.9,156,1,0.39,0.39
06/02/2020 00:00,ממשלתית,1166180,17,17,31/05/2037,1.5,94.9,27.4,-67.5,103.29,103.29,28.25,27.4,0.3,1.28,1.28
06/02/2020 00:00,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,157.5,60,-97.5,109.31,109.31,65.59,60,0.4,-0.08,-0.08
06/02/2020 00:00,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,140,125,-15,110.61,110.61,138.26,125,0.9,-0.06,-0.06
06/01/2020 00:00,ממשלתית,1140193,26.8,30,31/03/2047,3.75,350,350,0,144.44,144.3,505.54,1689,4.8,1.7,1.71
06/01/2020 00:00,ממשלתית,1160985,9.8,10,31/03/2030,1,450,450,0,102.38,102.35,460.71,1505,3.3,0.77,0.77
06/01/2020 00:00,ממשלתית,1162668,4.9,5,30/04/2025,0.5,450,450,0,100.58,100.57,452.61,2357,5.2,0.39,0.39
06/01/2020 00:00,ממשלתית,1166180,17,17,31/05/2037,1.5,450,450,0,103.29,103.05,464.81,1555,3.5,1.28,1.3
06/01/2020 00:00,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,450,450,0,109.31,109.31,491.9,2364,5.3,-0.08,-0.08
06/01/2020 00:00,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,400,400,0,110.61,110.61,442.44,2131,5.3,-0.06,-0.06
5/27/2020 12:00:00 AM,ממשלתית,1162668,4.9,5,30/04/2025,0.5,112.5,28.2,-84.3,100.64,100.64,28.36,28.2,0.3,0.38,0.38
5/27/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,0,117.7,51.3,-66.4,103.8,103.8,53.22,51.3,0.4,1.25,1.25
5/27/2020 12:00:00 AM,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,97.5,40.1,-57.4,110.55,110.55,44.35,40.1,0.4,-0.06,-0.06
5/27/2020 12:00:00 AM,ממשלתית בריבית משתנה,1141795,6,9,31/05/2026,0.13,175,174.8,-0.2,98.82,98.82,172.75,174.8,1,0.33,0.33
5/27/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.8,1,28/02/2021,0,186.5,81.1,-105.4,99.94,99.94,81.01,81.1,0.4,0.08,0.08
5/26/2020 12:00:00 AM,ממשלתית,1162668,4.9,5,30/04/2025,0.5,350,350,0,100.64,100.63,352.24,2995.5,8.6,0.38,0.38
5/26/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,0,400,400,0,103.8,103.71,415.2,2064.2,5.2,1.25,1.26
5/26/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,350,350,0,109.62,109.61,383.67,2710,7.7,-0.08,-0.08
5/26/2020 12:00:00 AM,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,350,350,0,110.55,110.46,386.93,2270.5,6.5,-0.06,-0.06
5/26/2020 12:00:00 AM,ממשלתית בריבית משתנה,1141795,6,9,31/05/2026,0.13,500,500,0,98.82,98.8,494.1,2917,5.8,0.33,0.34
5/26/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.8,1,28/02/2021,0,750,750,0,99.94,99.94,749.55,3878,5.2,0.08,0.08
5/19/2020 12:00:00 AM,ממשלתית,1158104,2.2,3,31/07/2022,0.75,129.2,87.9,-41.3,101.86,101.86,89.52,87.9,0.7,0.17,0.17
5/19/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,0,115.6,50.5,-65.1,102.93,102.93,51.98,50.5,0.4,1.31,1.31
5/19/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.4,10,31/10/2025,0.75,122.5,122,-0.5,108.35,108.35,132.19,122,1,-0.06,-0.06
5/19/2020 12:00:00 AM,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,122.5,40,-82.5,110.05,110.05,44.02,40,0.3,-0.05,-0.05
5/19/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.8,1,28/02/2021,0,212.3,127.5,-84.8,99.94,99.94,127.39,127.5,0.6,0.08,0.08
5/18/2020 12:00:00 AM,ממשלתית,1158104,2.2,3,31/07/2022,0.75,450,450,0,101.86,101.86,458.37,2510,5.6,0.17,0.17
5/18/2020 12:00:00 AM,ממשלתית,1160985,9.9,10,31/03/2030,1,350,350,0,102.5,102.46,358.75,1830,5.2,0.75,0.75
5/18/2020 12:00:00 AM,ממשלתית,1166180,17,17,31/05/2037,0,400,400,0,102.93,102.77,411.72,1997,5,1.31,1.32
5/18/2020 12:00:00 AM,ממשלתית צמודה,1135912,5.5,10,31/10/2025,0.75,350,350,0,108.35,108.35,379.23,2553,7.3,-0.06,-0.06
5/18/2020 12:00:00 AM,ממשלתית צמודה,1157023,9,10,31/05/2029,0.5,350,350,0,110.05,110.05,385.18,2204,6.3,-0.05,-0.05
5/18/2020 12:00:00 AM,ממשלתית קצרה,1165877,0.8,1,28/02/2021,0,750,750,0,99.94,99.94,749.55,4240,5.7,0.08,0.08
05/12/2020 00:00,ממשלתית,1166180,17.1,17,31/05/2037,0,136.5,25,-111.5,102.1,102.1,25.53,25,0.2,1.36,1.36
05/12/2020 00:00,ממשלתית צמודה,1134865,25.1,30,31/05/2045,1,103,103,0,117.84,117.84,121.38,103,1,0.35,0.35
05/11/2020 00:00,ממשלתית,1158104,2.2,3,31/07/2022,0.75,450,450,0,101.87,101.86,458.42,2623,5.8,0.17,0.17
05/11/2020 00:00,ממשלתית,1162668,5,5,30/04/2025,0.5,400,400,0,100.4,100.4,401.6,3421,8.6,0.42,0.42
05/11/2020 00:00,ממשלתית,1166180,17.1,17,31/05/2037,0,450,450,0,102.1,101.75,459.45,2235,5,1.36,1.38
